"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-12-7","4,410.96","4,419.61","4,432.33","4,397.42","51.76K","0.00%"
"2018-12-6","4,411.09","4,476.81","4,483.32","4,405.84","66.05K","-2.03%"
"2018-12-5","4,502.70","4,456.20","4,532.28","4,445.97","74.28K","-0.74%"
"2018-12-4","4,536.21","4,506.25","4,538.42","4,492.06","76.28K","0.47%"
"2018-12-3","4,515.17","4,483.66","4,536.83","4,460.39","96.27K","3.16%"
"2018-11-30","4,376.65","4,334.04","4,385.00","4,291.81","63.85K","0.71%"
"2018-11-29","4,345.70","4,462.79","4,473.31","4,344.90","77.10K","-2.16%"
"2018-11-28","4,441.86","4,389.83","4,441.86","4,333.06","72.51K","1.24%"
"2018-11-27","4,387.65","4,393.29","4,416.36","4,361.02","62.35K","0.46%"
"2018-11-26","4,367.46","4,371.42","4,408.11","4,347.75","68.59K","-0.17%"
"2018-11-23","4,374.76","4,542.11","4,547.51","4,365.35","92.08K","-3.88%"
"2018-11-22","4,551.33","4,562.64","4,583.37","4,528.24","75.28K","-0.07%"
"2018-11-21","4,554.67","4,483.38","4,564.53","4,476.42","90.16K","0.38%"
"2018-11-20","4,537.45","4,629.13","4,645.90","4,535.87","103.12K","-2.85%"
"2018-11-19","4,670.74","4,660.48","4,677.97","4,612.48","111.02K","0.25%"
"2018-11-16","4,659.10","4,625.00","4,691.56","4,609.83","110.67K","0.85%"
"2018-11-15","4,619.81","4,540.88","4,619.81","4,539.96","98.31K","1.63%"
"2018-11-14","4,545.51","4,551.80","4,600.13","4,534.52","112.60K","-0.40%"
"2018-11-13","4,563.54","4,430.95","4,588.50","4,422.95","128.71K","1.83%"
"2018-11-12","4,481.69","4,360.63","4,481.77","4,354.47","86.99K","2.59%"
"2018-11-9","4,368.61","4,363.21","4,396.39","4,348.81","67.43K","-0.31%"
"2018-11-8","4,382.33","4,442.66","4,450.98","4,379.88","72.15K","-0.74%"
"2018-11-7","4,415.14","4,437.72","4,479.69","4,414.07","78.09K","-0.52%"
"2018-11-6","4,438.10","4,427.36","4,440.11","4,385.33","69.80K","-0.06%"
"2018-11-5","4,440.83","4,427.63","4,466.14","4,375.04","87.78K","0.06%"
"2018-11-2","4,437.95","4,366.73","4,437.98","4,360.87","96.89K","3.23%"
"2018-11-1","4,298.98","4,299.46","4,367.73","4,294.87","86.06K","0.62%"
"2018-10-31","4,272.55","4,207.76","4,298.24","4,204.36","74.69K","1.62%"
"2018-10-30","4,204.54","4,145.40","4,233.79","4,096.14","72.84K","1.01%"
"2018-10-29","4,162.53","4,220.64","4,227.64","4,144.81","57.45K","-1.69%"
"2018-10-26","4,233.96","4,260.91","4,294.56","4,217.79","67.98K","-0.01%"
"2018-10-25","4,234.42","4,124.19","4,240.58","4,103.56","69.69K","-0.26%"
"2018-10-24","4,245.49","4,233.84","4,297.37","4,207.16","62.82K","-0.19%"
"2018-10-23","4,253.56","4,336.45","4,350.73","4,228.33","74.67K","-1.84%"
"2018-10-22","4,333.14","4,165.76","4,375.60","4,165.76","92.96K","4.97%"
"2018-10-19","4,127.99","3,958.45","4,130.93","3,948.56","69.56K","2.73%"
"2018-10-18","4,018.46","4,104.33","4,104.33","4,013.65","59.78K","-2.78%"
"2018-10-17","4,133.38","4,147.35","4,167.76","4,038.42","69.52K","0.82%"
"2018-10-16","4,099.68","4,193.38","4,221.34","4,076.87","61.08K","-2.37%"
"2018-10-15","4,199.15","4,283.36","4,317.71","4,195.83","62.29K","-1.84%"
"2018-10-12","4,278.04","4,267.36","4,300.01","4,136.63","81.53K","-0.68%"
"2018-10-11","4,307.42","4,483.27","4,503.20","4,274.70","90.56K","-6.96%"
"2018-10-10","4,629.89","4,634.64","4,655.55","4,586.89","51.34K","-0.11%"
"2018-10-9","4,634.89","4,652.49","4,685.22","4,612.64","50.44K","-0.25%"
"2018-10-8","4,646.49","4,722.42","4,737.29","4,639.40","63.28K","-3.21%"
"2018-9-28","4,800.73","4,762.33","4,802.16","4,746.18","57.27K","0.95%"
"2018-9-27","4,755.38","4,812.64","4,817.62","4,754.28","61.44K","-1.25%"
"2018-9-26","4,815.63","4,794.07","4,841.70","4,782.39","64.72K","0.48%"
"2018-9-25","4,792.55","4,774.79","4,810.34","4,763.21","52.65K","-0.26%"
"2018-9-21","4,805.22","4,743.81","4,813.29","4,721.69","65.90K","1.52%"
"2018-9-20","4,733.48","4,734.48","4,761.41","4,723.30","56.40K","-0.07%"
"2018-9-19","4,736.89","4,673.95","4,772.95","4,664.13","67.06K","1.14%"
"2018-9-18","4,683.51","4,588.23","4,684.29","4,584.43","54.43K","1.76%"
"2018-9-17","4,602.39","4,649.95","4,649.95","4,586.32","49.34K","-1.45%"
"2018-9-14","4,670.08","4,720.78","4,724.00","4,669.94","56.45K","-1.08%"
"2018-9-13","4,721.21","4,727.43","4,752.90","4,655.21","55.69K","0.58%"
"2018-9-12","4,693.97","4,700.90","4,733.58","4,681.13","42.54K","-0.19%"
"2018-9-11","4,702.90","4,702.83","4,738.26","4,669.42","49.97K","-0.04%"
"2018-9-10","4,704.88","4,792.60","4,794.01","4,701.29","51.33K","-1.81%"
"2018-9-7","4,791.78","4,796.84","4,867.53","4,759.49","53.60K","-0.03%"
"2018-9-6","4,793.35","4,800.94","4,849.18","4,773.88","45.87K","-0.45%"
"2018-9-5","4,815.03","4,877.11","4,886.27","4,814.96","58.40K","-1.54%"
"2018-9-4","4,890.28","4,833.88","4,905.02","4,828.52","61.03K","1.06%"
"2018-9-3","4,838.87","4,808.38","4,840.15","4,754.81","52.90K","0.50%"
"2018-8-31","4,814.82","4,854.96","4,862.44","4,805.21","48.01K","-1.07%"
"2018-8-30","4,867.12","4,937.65","4,952.61","4,861.06","54.16K","-1.51%"
"2018-8-29","4,941.96","4,972.08","4,974.16","4,929.46","53.27K","-0.65%"
"2018-8-28","4,974.21","4,964.73","4,983.94","4,954.17","53.47K","0.29%"
"2018-8-27","4,960.07","4,859.12","4,964.45","4,859.12","58.55K","2.22%"
"2018-8-24","4,852.29","4,853.86","4,880.89","4,831.89","43.90K","-0.23%"
"2018-8-23","4,863.67","4,832.01","4,885.81","4,821.11","47.26K","0.55%"
"2018-8-22","4,837.02","4,877.01","4,878.82","4,829.61","43.92K","-1.12%"
"2018-8-21","4,891.98","4,831.21","4,901.12","4,816.85","49.74K","1.23%"
"2018-8-20","4,832.65","4,794.24","4,832.91","4,736.56","51.63K","0.62%"
"2018-8-17","4,803.03","4,923.44","4,941.10","4,793.77","51.71K","-1.75%"
"2018-8-16","4,888.37","4,876.69","4,943.20","4,836.05","52.39K","-0.90%"
"2018-8-15","4,932.81","5,035.57","5,038.77","4,929.20","53.35K","-2.09%"
"2018-8-14","5,037.88","5,043.89","5,061.41","5,016.32","46.38K","-0.34%"
"2018-8-13","5,055.28","4,981.34","5,064.02","4,958.89","55.72K","0.49%"
"2018-8-10","5,030.51","5,000.05","5,037.49","4,990.83","53.19K","0.51%"
"2018-8-9","5,004.77","4,862.15","5,030.16","4,856.48","68.27K","2.54%"
"2018-8-8","4,880.57","4,940.78","4,952.42","4,877.66","58.08K","-1.54%"
"2018-8-7","4,956.87","4,836.31","4,956.87","4,797.45","59.15K","2.73%"
"2018-8-6","4,825.25","4,919.50","4,941.18","4,798.85","52.46K","-2.12%"
"2018-8-3","4,929.75","4,982.89","5,008.24","4,929.75","50.74K","-1.33%"
"2018-8-2","4,996.01","5,094.34","5,094.34","4,887.50","74.39K","-2.14%"
"2018-8-1","5,105.37","5,198.46","5,233.50","5,105.37","60.37K","-1.61%"
"2018-7-31","5,188.72","5,182.83","5,208.38","5,163.66","49.50K","0.07%"
"2018-7-30","5,185.15","5,244.77","5,255.19","5,167.40","60.84K","-1.22%"
"2018-7-27","5,249.29","5,270.23","5,281.35","5,230.10","61.72K","-0.46%"
"2018-7-26","5,273.48","5,307.30","5,318.88","5,262.31","75.12K","-0.66%"
"2018-7-25","5,308.66","5,308.02","5,332.62","5,294.42","74.85K","0.08%"
"2018-7-24","5,304.64","5,213.39","5,315.67","5,211.94","88.20K","1.74%"
"2018-7-23","5,214.00","5,146.62","5,214.38","5,132.38","68.48K","0.75%"
"2018-7-20","5,175.25","5,105.65","5,184.87","5,072.16","57.87K","1.25%"
"2018-7-19","5,111.33","5,153.38","5,179.73","5,088.12","50.48K","-0.88%"
"2018-7-18","5,156.64","5,198.89","5,220.18","5,156.64","55.26K","-0.76%"
"2018-7-17","5,196.20","5,189.15","5,196.20","5,132.21","48.24K","0.02%"
"2018-7-16","5,195.20","5,201.53","5,216.56","5,170.22","51.67K","-0.17%"
"2018-7-13","5,204.19","5,174.51","5,207.36","5,167.16","56.35K","0.61%"
"2018-7-12","5,172.50","5,029.29","5,184.02","5,029.29","68.09K","2.71%"
"2018-7-11","5,036.16","5,060.07","5,070.49","4,973.99","58.92K","-1.95%"
"2018-7-10","5,136.53","5,114.12","5,141.71","5,094.29","52.23K","0.57%"
"2018-7-9","5,107.55","5,007.21","5,107.87","5,007.21","52.94K","2.22%"
"2018-7-6","4,996.63","4,981.98","5,061.04","4,897.26","61.34K","0.28%"
"2018-7-5","4,982.76","5,109.14","5,126.47","4,981.78","52.93K","-2.71%"
"2018-7-4","5,121.34","5,171.19","5,180.27","5,102.78","53.86K","-1.46%"
"2018-7-3","5,197.13","5,138.55","5,203.36","5,054.66","61.42K","1.14%"
"2018-7-2","5,138.78","5,216.85","5,238.64","5,100.87","55.25K","-1.51%"
"2018-6-29","5,217.76","5,061.09","5,218.91","5,054.05","57.24K","3.22%"
"2018-6-28","5,055.11","5,097.51","5,150.65","5,050.32","47.77K","-1.06%"
"2018-6-27","5,109.50","5,159.62","5,188.20","5,089.71","49.86K","-0.98%"
"2018-6-26","5,160.28","5,059.38","5,170.17","5,044.24","51.07K","0.69%"
"2018-6-25","5,125.03","5,196.65","5,211.76","5,121.21","47.86K","-0.68%"
"2018-6-22","5,160.12","5,052.44","5,165.04","5,017.51","51.69K","1.39%"
"2018-6-21","5,089.25","5,196.13","5,244.65","5,086.93","63.24K","-2.10%"
"2018-6-20","5,198.39","5,114.06","5,222.88","5,090.22","60.33K","1.10%"
"2018-6-19","5,141.71","5,396.68","5,409.41","5,070.22","82.99K","-6.24%"
"2018-6-15","5,483.94","5,582.84","5,593.69","5,448.07","56.45K","-1.84%"
"2018-6-14","5,586.93","5,590.57","5,645.19","5,570.83","44.42K","-0.36%"
"2018-6-13","5,607.02","5,678.81","5,679.67","5,605.55","49.23K","-1.52%"
"2018-6-12","5,693.35","5,638.35","5,693.61","5,594.92","46.65K","1.08%"
"2018-6-11","5,632.36","5,657.65","5,672.63","5,612.87","43.11K","-0.65%"
"2018-6-8","5,669.30","5,731.84","5,731.84","5,630.66","52.93K","-1.20%"
"2018-6-7","5,738.02","5,786.46","5,798.33","5,734.63","47.38K","-0.63%"
"2018-6-6","5,774.26","5,770.71","5,784.61","5,748.70","48.18K","-0.08%"
"2018-6-5","5,779.08","5,681.22","5,779.86","5,680.49","47.41K","1.69%"
